"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext"
"607","83302:67","why in the world did they vote the way 0 they did *t*-1 *t*-2",0.327857142857143,0.403322838640849,"uh, after the case was over, i was like, somebody get ahold of these people and find out why in the world did they vote the way 0 they did *t*-1 *t*-2, you know.","###speakera91.###oh, yeah.###well, i do a lot of business up in washington.###speakerb92.###speakera93.###i was there during the, during the trial actually,###yeah.###speakerb94.###yeah.###and the opposite was true of me.","###speakera95.###yeah,###speakerb96.###speakera97.###yeah,###yeah.###speakerb98.###it was like, well, a picture is not good enough.###we want *-1 to see,###i do not know what they wanted *t*-1 honestly."
"608","83312:16","what they wanted *t*-1 honestly",0.228,0.325718304356853,"i do not know what they wanted *t*-1 honestly.","###uh, after the case was over, i was like, somebody get ahold of these people and find out why in the world did they vote the way 0 they did *t*-1 *t*-2, you know.###speakera95.###yeah,###speakerb96.###speakera97.###yeah,###yeah.###speakerb98.###it was like, well, a picture is not good enough.###we want *-1 to see,","###did they want the guy to,###i do not know.###i mean, just because you feel like he was being kicked on, which he certainly was *t*-1, you know.### i think, i,###no doubt in my mind the federal government picked him out and selected him to be prosecuted *-1.###speakera99.###oh, i felt that way.###speakerb100.###speakera101.### i felt, i felt,"
"609","83488:4","how did you put that many miles on it, in, four or five years *t*-1?",0.298823529411765,0.40266118438678,"how did you put that many miles on it, in, four or five years *t*-1?","###as far as any maintenance on my car, i, i shy away from the oil changes,###that's for sure.###speakera29.###uh-huh,###well my car is, uh, it's an eighty-six###and i really hadn't had any, any trouble with it un-, until that###and the car now has a hundred and thirty something thousand miles on it### and, uh, and this was just recent,###so i really can't complain about this one.###speakerb30.","###speakera31.###um, well, i used, i used *-1 to work, uh,###speakerb32.###speakera33.###it was a seventy mile trip everyday, you know,###two ways was seventy miles.###speakerb34.###oh, a hundred and forty mile trip?###speakera35.###no,"
"610","83978:45","what, what they have got *t*-1",0.248333333333333,0.392435723528643,"well, i am not so sure that texans know what, what they have got *t*-1.","###oh, gosh.###speakera125.### i do not, i am not sure what it is *t*-1.###they said that they are irises.###it is some type of iris though.###speakerb126.###huh.###speakera127.###but they call them flags up here or down here, down here.###speakerb128.","###speakera129.###yeah.###speakerb130.###speakera131.###i do not know what it is *t*-1.### i am, i am not on, i am just getting into gardening this year.###speakerb132.###did you just move down here?###speakera133.###uh, we moved here a year ago."
"611","84217:40","what, you know, what *t*-1 can be done *-2",0.31258064516129,0.389375292333206,"so i do not know what, you know, what *t*-1 can be done *-2.","###but they are still bars.###speakerb31.###that makes it bad for * getting out during a fire.###speakera32.###yeah.###it really does.###and if you are a little bit claustrophobic###but, uh. i do not know,###i mean the jails are crowded.### i, i, i am not a criminal justice specialist,","###i am, you know,###speakerb33.### i do not, i do not know,###speakera34.###speakerb35.###it seems *-1 to,###i think 0 it is getting worse. because i keep *-1 hearing things###like i, when i was h-, i went home *t*-1,###my parents live in boston.###speakera36."
"612","84288:16","what the world is *t*-1 or is not *t*-1",0.292758620689655,0.395654038557173,"i do not know what the world is *t*-1 or is not *t*-1.","###but, i mean, you can, you can see the crime stoppers ads on television.###and they are,###sometimes it is the same people that *t*-1 have been, that *t*-2 have been observed *-3###and they still can't catch them.###speakerb55.###yeah.###speakera56.###and you are wondering how, you know. um, we lived in minneapolis and wisconsin *t*-1.###i mean, there was all kind of,### i, i, know, i, i, i know 0 it is getting worse.","###uh, the dimi-,###in a small town in wisconsin, near madison, um, a young boy somehow got a hold of a shotgun. and killed his parents and his three brothers and sisters.###speakerb57.###uh-huh.###speakera58.###speakerb59.###speakera60.###and the child had,###and he, they said that he was twelve years old,###and he had, uh, he had not, uh, displayed any tendencies deviant or disturbed or whatever, you know."
"613","84447:16","who *t*-1 is watching",0.617083333333333,0.447461236277529,"and you never know who *t*-1 is watching, either.","###speakera106.###and i do not even think that way,###but i mean, you just think to yourself, you, you just, i mean,###nobody can think that, that it can't happen to them.###speakerb107.###it,###speakera108.###no matter who they are *t*-1 or where they are at *t*-2, you know.###speakerb109.###yeah.","###speakera110.###i mean, did you,###i do not know,###i was in the grocery store this morning.###we, uh, went to new orleans for four days and came back late last night, *-1 driving.###and it is about seven hours.###speakerb111.###huh-uh.###speakera112.###um, and that is a very,"
"614","84680:69","michael, how did you hear about that *t*-2",0.273448275862069,0.41246017870187,"my ten year old nephew says things that he is aware of *t*-1 that i am just going, michael, how did you hear about that *t*-2 *t*-3?","###speakera184.###oh, god.###speakerb185.###ugh, that is horrible.###how can you even think like that *t*-1?###speakera186.### i-, i-, it is, yeah, isn't it something?### i mean, i, i have a, i am originally from pittsburgh, pennsylvania,###and i have a niece and nephew.###and i just, uh, i mean","###speakerb187.###speakera188.###you know, it is just,###i think 0 kids get too much too fast. and all those sort of things.###speakerb189.###yeah.###speakera190.###speakerb191.###yeah.###speakera192."
"615","84882:38","what *t*-1 would happen if i lived in some of the valleys inland",0.428275862068966,0.41902155557848,"so it *exp*-2's kind of hard for me to tell what *t*-1 would happen if i lived in some of the valleys inland,","###right.###speakera57.###bye.###speakerb58.###bye-bye.###speakera1.###um, what do you think 0 the major cause of air pollution or at least in the boston areas,###speakerb2.###well, the, the, the major cause it seems 0 *t*-1 up here is exc-,###i live right on the ocean","###speakera3.###uh-huh.###speakerb4.###but the major cause here, and we always seem *-3 to, and it seems *-1 to be validated *-2 by the press, is the car pollution.###we don't have too much industrial pollution.###speakera5.###yeah,###yeah.###speakerb6.###uh, car pollution seems *-1 to be the one and only thing that, that i can really put my finger on *t*-2 here."
"616","85675:19","why they adored him *t*-1",0.206,0.291199658961528,"i can't figure out why they adored him *t*-1.","###yeah.###speakera51.###they love violent leaders, to, you know,###i mean * look at, you know, the leader 0 they had *t*-1.### they, they just adored him, because he was so strict and cruel,###speakerb52.###yeah.###speakera53.###and, you know, for a while there he had them, be-,###speakerb54.","###speakera55.###well it has a lot 0 * to do *t*-1 with their religion.###i got *-1 to say, that over there, um,###speakerb56.###yes,###yeah.###speakera57.###and i know this only because from personal experience that i'm speaking of this,###because i, i've, you know, traveled around town with different cab drivers in a situation where i've done that *t*-1###and one, one of the kindest people 0 i've ever met *t*-1 in my whole life, um, is from that area of the country"
"617","86016:6","so where have you been *t*-1?",0.534375,0.367114310081569,"so where have you been *t*-1?","###uh-huh.###speakerb10.###we were there for ten days.###speakera11.###oh that's,###wow.###yeah.###speakerb12.###yeah,###yes.","###speakera13.###oh i've be-, i've been lots of places.###my last vacation was actually in morocco i guess 0 *t*-1### we, that one would count,###speakerb14.###morocco.###really.###speakera15.###uh, that was about a year and a half ago,###and,"
"618","86592:71","how it is being used *-3 *t*-2",0.25,0.348613015366263,"the, uh, the, again the purpose of gun control is * to control how it is being used *-3 *t*-2 is what the purpose should be *t*-1.","### we, we're getting into capital punishment now.###speakerb74.###yeah,###but, you know.###speakera75.###but i, i agree with you there that, uh,###speakerb76.###it would definitely be gun control.###speakera77.###yeah.","###speakerb78.###yeah.###speakera79.###speakerb80.###yeah.###speakera81.###it's not * to keep people *ich*-3 from *-1 buying a gun that *t*-2 need one for a specific purpose, legal purpose but * to keep the guy that *t*-4's illegal from *-5 getting his hands on one.###speakerb82.###yeah.###speakera83."
"619","86651:16","how * to shoot any weapon that we have *t*-1 *t*-2",0.255,0.392848099944024,"uh, she knows how * to shoot any weapon that we have *t*-1 *t*-2","###and i enjoyed my guns.###speakera99.###yeah.###speakerb100.###i have a good time with them###so,###speakera101.###well i know what, uh,###i took my kids out and taught them out, how * to shoot a gun *t*-1.###my wife the same thing,","### no-, not that i have an arsenal or anything,###speakerb102.###yeah.###speakera103.###but we have several guns around the house###one of these days my grandkids probably.###speakerb104.###probably.###yeah.###speakera105."
"620","86728:108","how * to use one *t*-2",0.230384615384615,0.362904734267612,"i think 0 there is a lot of responsibility *ich*-3 on any of us gun owners * to make * sure that whoever *t*-1 is around us is at least safe and knows how * to use one *t*-2.","###uh-huh.###speakera125.###and i thought 0 that was the neatest thing###and, of course uncle sam took me out, took me hunting with him###speakerb126.###yeah.###speakera127.###and he let me shoot and showed me how.###speakerb128.###all right.","###speakera129.###right.###speakerb130.###you know, i don't want *-1 to get out there *-2 deer hunting and have some guy blow me away,###so.###speakera131.###oh, yeah.###well that's about all 0 i,###we agreed pretty well on this i think 0 *t*-1.###speakerb132."
"621","86958:16","what it really will take *t*-1",0.273333333333333,0.38002024237583,"i do not know what it really will take *t*-1.","###speakera69.###yes,###that's right.###speakerb70.###yeah.###speakera71.###yeah### i, i do not know how that's,###i do not think 0 it's done *-1 by, uh,###the changes come simply by statutory nature.","###speakerb72.###um.###speakera73.###and, i do not know if i have solutions, except, except 0 * to,###you know, i am sort of a, a, an advocate of, of, uh, of * letting people, of * having free speech###and i guess 0 * to curb, uh, television, uh, the violence on television and in the movies would be contrary to my beliefs in that.###speakerb74.###yeah.###speakera75.###however, there does seem *-1 to be a,"
"622","8701:13","what bills *t*-1 have *-2 to be paid *-3",0.709333333333333,0.410339920766567,"and we know what bills *t*-1 have *-2 to be paid *-3,","###and, uh, * do that on a, on a full time basis here in town.###speakera75.### and so, and you have a monthly budget?###speakerb76.###well, s-, sort of.###we're probably like most am-, american families,###i guess, that we sort of have a budget in that we know how much we've got *t*-1 at the end of the month,###speakera77.###right.###speakerb78.","###and, uh, we pay as many of those bills that *t*-1 can be paid *-2 with, with the monthly budget,###so.###speakera79.###so, you don't have any problem in, um, * overcharging on your credit card, and stuff like that.###speakerb80.###oh sure.###we're like everybody else, you know,###we've got a, several credit cards that sometimes, um, instead of *-1 paying *t*-2 them all off every month maybe you have *-1 to slip some and you pay part of it this month and part of it next month especially around christmas time.###speakera81.###yeah,"
"623","87207:4","what are you providing *t*-1?",0.279,0.435369171840949,"what are you providing *t*-1?","###and so we're having, a, uh, few people in sunday afternoon.###speakera77.###oh.###speakerb78.###and i did a cop out on to it###i'm buying cold cuts.###speakera79.###speakerb80.###well, i have *-1 to, make a cake###speakera81.","###speakerb82.###and i have *-1 to make hors d'oeuvres###and i have *-1 to make dessert###so, i figured 0 for the main thing it's going *-1 to be sandwiches.###speakera83.###right.###speakerb84.###speakera85.###right.###there you go *t*-1."
"624","87599:18","what * to cutback on *t*-1 * to, to get, to get that, to get that settled *-2",0.546206896551724,0.39855465473117,"and i don't know what * to cutback on *t*-1 * to, to get, to get that, to get that settled *-2.","###speakera1.###well, we, uh,###taxes,###everyone thinks 0 taxes are too high i'm sure 0 *t*-1.###but, uh, i think 0 we do get quite a good value for the tax dollars 0 we spend *t*-1 in most cases.###what do you think *t*-1?###speakerb2.###uh, yeah,### i, i think so.### i, i'm, uh, i think 0 i'm, i think 0 i'm, uh, a little out of the ordinary in that, that i, i, uh, i think 0 i'm more worried about the deficit, the national deficit than, than, uh, a lot of other people are *?* and think that we need *-1 to, we need *-2 to either raise our taxes or, or cutback on something","###speakera3.###at this stage it *ich*-1's hard, * to tell.###speakerb4.### and, and, uh, and, uh, i know 0 i'm a real, a real, uh, out of it in terms of taxes###speakera5.###speakerb6.###so i'm no-, i'm, uh, think that the, we really ought *-1 to seriously consider what an income tax might do *t*-2 that, uh, for texas### and, and,###speakera7.###well, at this stage i think 0 we've taxed property almost to the limit because, like the, the property taxes on the homes have reached the point that it's precluding people from *-1 being able *-2 to own a home because of the cost of the taxes on them *t*-3."
"625","87628:64","what the schools could cost you *t*-2",0.259285714285714,0.382960481197121,"and if it weren't for the taxes 0 we're putting *t*-1 in there, uh, * look what the schools could cost you *t*-2.","###i live in richardson###speakerb12.###yeah.###speakera13.###and it's up over two thousand dollars a year for taxes on my house.###speakerb14.###yeah,###yeah.###speakera15.###but now we're getting public services, the schools, the hospitals","###speakerb16.###yeah,###yeah.###yeah,###now i'm, uh, uh, oh, i,### we'd, when we moved to r-, richardson *t*-2, one of the reasons 0 we chose it *t*-1 was for the, uh, for the schools.### and, and * realizing that that, that, that quality of schools might well have higher taxes than other places but that we were willing to, uh, *-1 to go for that, because we supported the,###speakera17.###yeah.###speakerb18."
"626","87792:6","so what movies have you seen *t*-1 lately?",0.461764705882353,0.419363137598515,"so what movies have you seen *t*-1 lately?","###speakera77.###okay,###it *exp*-1's been real nice * talking with you.###speakerb78.###good enough.###speakera79.###bye.###speakerb80.###bye.###speakera1.","###speakerb2.###well, i saw, um, lately i've seen soap dish.###speakera3.###oh.###speakerb4.###which *t*-1 was a,###and that was a lot of fun.###it was kind of a silly little film about soap operas and things.###speakera5.###well, see that's something 0 i want *-1 to see *t*-2,"
"627","87943:11","how * to twist this around *t*-1",0.239285714285714,0.385927728519488,"she knows how * to twist this around *t*-1,","###speakera55.###yeah,###and she's rich###and she,###yeah,###so.###speakerb56.###mumblex she's smart at what she does *t*-1.###she knows how * to do that *t*-1.###speakera57.","###huh?###speakerb58.###yeah.###what did you think *t*-1 about dances with wolves when you saw it *t*-2?###speakera59.###well, okay,###see, we're getting back to last year.###that's probably the last movie 0 i saw *t*-1. um, dances with wolves,###i just adored it.###speakerb60."
"628","88636:4","what's the criterion for * choosing *-1 to go there *t*-2?",0.452941176470588,0.420383228523129,"what's the criterion for * choosing *-1 to go there *t*-2?","###uh, well, it was, well, it was within the state.###speakerb29.###uh-huh.###speakera30.###but it, it was not necessarily local,###it was,###speakerb31.###yeah.###but i, i mean, so what's, mumblex,###speakera32.","###speakerb33.###yeah.###speakera34.###uh, well, at the time, i was, uh, thinking of *-1 going pre med###speakerb35.###uh-huh.###speakera36.###and in the state, uh, they had the best pre med uh, curriculum for the, uh, state institutions.###speakerb37.###uh-huh."
"629","8874:58","when i track in saw dust *t*-3",0.377586206896552,0.430578142670773,"you know i don't have *-1 to worry about *-2 getting stuff on the carpet except when i track in saw dust *t*-3,","###speakera3.###there's something about * working with wood that, that i enjoy *t*-1, that,###i don't know if it's the saw dust or the mess 0 you make *t*-1 or the smell of the wood###but,###speakerb4.###as you know, i think 0 it's more like the mess 0 you make *t*-1, isn't it *?*?###you don't have *-1 to worry about *-2 cleaning it up.###speakera5.###yeah,###because it's, it's out there.","###and the wife gets kind of aggravated about that,###but then, i get the opportunity *-1 to vacuum,###so i guess 0 i get some of both.###what *t*-1 are some of your things 0 you like *-2 to do *t*-3?###speakerb6.###well, when i have time *t*-1 i do like *-2 to sew,###um, i had been doing a lot of crocheting.###i make a lot of afghans or used *-1 to make a lot of them.###speakera7.###yeah."
"630","8878:4","what *t*-1 are some of your things 0 you like *-2 to do *t*-3?",0.515,0.404491450259871,"what *t*-1 are some of your things 0 you like *-2 to do *t*-3?","###speakerb4.###as you know, i think 0 it's more like the mess 0 you make *t*-1, isn't it *?*?###you don't have *-1 to worry about *-2 cleaning it up.###speakera5.###yeah,###because it's, it's out there.###you know i don't have *-1 to worry about *-2 getting stuff on the carpet except when i track in saw dust *t*-3,###and the wife gets kind of aggravated about that,###but then, i get the opportunity *-1 to vacuum,###so i guess 0 i get some of both.","###speakerb6.###well, when i have time *t*-1 i do like *-2 to sew,###um, i had been doing a lot of crocheting.###i make a lot of afghans or used *-1 to make a lot of them.###speakera7.###yeah.###speakerb8.###my mother was real heavy into crafts,###and i would help her with whatever she happened *-1 to be doing *t*-2,###and then, she would go to these, uh, arts and crafts shows and sell her needlework."
"631","89007:4","what are some others that you have seen *t*-1 lately *t*-2?",0.265625,0.374432348139598,"what are some others that you have seen *t*-1 lately *t*-2?","###uh-huh.###speakera31.###and there was, it was like, uh, uh, steel magnolias.###the characters played very well off one another.###speakerb32.###uh-huh.###speakera33.###and there was humor involved *,###but the story was a very dramatic story,###and i enjoyed it very much.","###speakerb34.###oh, i'm trying *-1 to think, uh,###just the other night on h b o we watched the hunt for red october, again###speakera35.###oh, whoa,###yes.###speakerb36.###and that's one that,###speakera37.###that's one 0 i can watch *t*-1, over and over and over again."
"632","89371:40","who *t*-2 never moved into it",0.23551724137931,0.397712981638199,"it was built *-1 by the architect *ich*-3 *ich*-6 for himself, who *t*-2 never moved into it. who *t*-4 sold it to a couple who *t*-5 had no idea that homes ever needed upkeep.","###and, it's,###speakera32.###right.###speakerb33.###i don't think that many by the builder that *t*-1 built this house.###and, we were not the first people, the first owners,###i think 0 we are the third owners.###speakera34.###uh, okay.###speakerb35.","###speakera36.###oh, no.###speakerb37.###oh, yeah,###caulking windows was a great mystery to them.###speakera38.###oh, gee.###speakerb39.###so, they just watched the water pour in on the carpet.###but, it's a sharif myneer homes, if that means anything,"
"633","89905:35","what *t*-2 is going on",0.435714285714286,0.432815319194111,"you just kind of have *-1 to read and understand what *t*-2 is going on.","###speakera17.###that is an intriguing type of book 0 * to be reading *t*-1 and trying *-2 to keep up on things like that.###speakerb18.###yeah,### it's a, it's a little, it's a little hard mumblex###you have *-1 to plod through it###and, you know, it does not have a real story, or any plot,###speakera19.###uh-huh.###speakerb20.","###speakera21.###and, they have not made a movie of the week of it yet.###speakerb22.###no,###i have not seen it.###speakera23.###speakerb24.### but it's, but it is, it is real interesting,###speakera25.###yeah."
"634","8992:10","uh, what else did i get *t*-1 in there,",0.666666666666667,0.485071250072666,"uh, what else did i get *t*-1 in there,","###speakera41.###yeah.###what,###have you started your garden yet?###speakerb42.###yes.###we planted, um, potatoes and onions and bell peppers.###speakera43.###um, boy.###speakerb44.","###and jalapeno peppers.###speakera45.###oh, yeah,###* always got *-1 to have those.###speakerb46.###yeah.###speakera47.###i think 0 i had four, uh, jalapeno plants last year.###i think 0 one of them died,###but i, i've got, s-, i've put them, i chop them up and put them in jars and usually give them away because i, there is no way that i can eat all of those *t*-1"
"635","90074:87","what *-2 to do *t*-3 with my garden",0.361333333333333,0.379570840540347,"but, uh, gee, i just i like *-1 to read gardening books and things like that. just * to tell me what *-2 to do *t*-3 with my garden","###right.###speakera77.### and, and so, it was, it was a much more intense book than the sort of flimflam that they cast *t*-1 off in the movie.###speakerb78.###right.###speakera79.###speakerb80.###i know.###speakera81.###and, anyway, we are not talking about that,","### and, uh, and, uh,###speakerb82.###yeah.###speakera83.###speakerb84.###i have a lot of, uh, uh, computer books that### i am, i do computer work###and so i have a lot of those.###so, i spend a lot of time *-1 looking through those, not necessarily reading them but, looking through them.###speakera85."
"636","90180:32","how * to solve your problems on your own *t*-1",0.238076923076923,0.358485918616274,"so you worked, you learned how * to solve your problems on your own *t*-1.","###speakera24.###uh-huh.###speakerb25.###it's interesting, because i'm convinced 0 i have the same learning disability, or had, that *t*-1 was ignored *-2.###speakera26.###oh.###speakerb27.###and,###speakera28.###right,","###speakerb29.###that's right.### and, and so it's, you know, it's not an intelligence problem.###it's just a problem with learning.###speakera30.### has, has he had this since kindergarten,###or is this something that maybe * learning phonetics,###and then he just didn't learn the right way?###speakerb31.###well, you know, it's funny."
"637","90812:73","what they want *t*-1",0.389230769230769,0.417515729781986,"and the kid at that age, especially if they're going into undergraduate, it seems like they think 0 they know what they want *t*-1.","###yeah.### so, so, good luck.###i guess 0 we should talk about * giving advice, though.### wh-, what, what type of advice do you think 0 you'd give *t*-1 to a, a parent?###speakerb18.###to a parent?###speakera19.###yeah.###speakerb20.###well, you know, the thing is, 0 when you're a kid *t*-2","###speakera21.###uh-huh.###speakerb22.###speakera23.###yeah.###speakerb24.### an, and, i mean, * choosing from my experience, you know, i thought, you know, 0 my, i know what i want *t*-2 a lot more than my parents know what i want *t*-1.###speakera25.###uh-huh.###speakerb26."
"638","90819:101","what i want *t*-2 a lot more than my parents know what i want *t*-1",0.36375,0.412002664617808,"an, and, i mean, * choosing from my experience, you know, i thought, you know, 0 my, i know what i want *t*-2 a lot more than my parents know what i want *t*-1.","###yeah.###speakerb20.###well, you know, the thing is, 0 when you're a kid *t*-2###and the kid at that age, especially if they're going into undergraduate, it seems like they think 0 they know what they want *t*-1.###speakera21.###uh-huh.###speakerb22.###speakera23.###yeah.###speakerb24.","###speakera25.###uh-huh.###speakerb26.###but, uh, i don't know,###at the same time, you have *-1 to decide what *t*-2 is important about the school,###you know, the size of it or,###speakera27.###yeah.###i think 0 that's more important *ich*-1 probably than even the career vocation, because most people change.###speakerb28."
"639","90819:139","what i want *t*-1",0.222692307692308,0.341110629471527,"an, and, i mean, * choosing from my experience, you know, i thought, you know, 0 my, i know what i want *t*-2 a lot more than my parents know what i want *t*-1.","###yeah.###speakerb20.###well, you know, the thing is, 0 when you're a kid *t*-2###and the kid at that age, especially if they're going into undergraduate, it seems like they think 0 they know what they want *t*-1.###speakera21.###uh-huh.###speakerb22.###speakera23.###yeah.###speakerb24.","###speakera25.###uh-huh.###speakerb26.###but, uh, i don't know,###at the same time, you have *-1 to decide what *t*-2 is important about the school,###you know, the size of it or,###speakera27.###yeah.###i think 0 that's more important *ich*-1 probably than even the career vocation, because most people change.###speakerb28."
"640","90824:33","what *t*-2 is important about the school",0.480357142857143,0.423088136714528,"at the same time, you have *-1 to decide what *t*-2 is important about the school,","###uh-huh.###speakerb22.###speakera23.###yeah.###speakerb24.### an, and, i mean, * choosing from my experience, you know, i thought, you know, 0 my, i know what i want *t*-2 a lot more than my parents know what i want *t*-1.###speakera25.###uh-huh.###speakerb26.###but, uh, i don't know,","###you know, the size of it or,###speakera27.###yeah.###i think 0 that's more important *ich*-1 probably than even the career vocation, because most people change.###speakerb28.###yeah.###speakera29.### i kn-, i know very few people that, uh, *t*-1 started in one field and stayed with it.###you know, they,###i think 0 that's what you just said *t*-1, you know, * having * to do more with the size of the school, the environment of the school, uh,"
"641","91104:4","what books have you read *t*-1 lately?.",0.685,0.410641535390948,"what books have you read *t*-1 lately?.","###speakera11.###well.###speakerb12.###speakera13.###this is hilarious.###speakerb14.###but i knew as soon as i heard your voice,###i thought, kathy's, it's kathy kester.###speakera15.###oh. well, * tell me,","###speakerb16.###well, * let's see,### i, um, gosh, i can't even think.###i haven't read any,###and you're such a reader,###i know that###and i,###speakera17.###well, i don't read all that much for enjoyment.###i mean, i read a lot for school,"
"642","91455:40","what i think *t*-1",0.256538461538462,0.342682854052458,"but. but at least i, can tell them what i think *t*-1,","###not only am, am i re-, reading it *-2 to decide whether or not it should be reviewed *-1, but also, um, because the board of advisers for this, um, journal doesn't have, right now doesn't have a really respected name, um, who *t*-3's a, uh, a scholar on, on music,###speakerb154.###uh-huh.###speakera155.###um, and i'm supposed *-1 to decide whether i think 0 this man might be a worthy person 0 *t*-2 to be a, you know, in that position on the board###so,###speakerb156.###oh, yeah.###speakera157.###i don't know if i want *-1 to take that responsibility or not,","###speakerb158.###wow, that's rough.###speakera159.###speakerb160.###that's real rough.###speakera161.###so, um, it's real interesting.###speakerb162.###yeah.###speakera163."
"643","9174:42","what we can do *t*-1 as individuals",0.4925,0.41837981149509,"apart from that, i, i don't know what we can do *t*-1 as individuals.","###yeah.###speakera33.###uh, what do you think 0 individuals could do *t*-1, or society could do *t*-1 * to alleviate this problem.###speakerb34.###uh, i don't, uh, i don't know whether we could do a whole lot as individuals.###uh, maybe just take good care of our cars, and make * sure 0 we keep our pollution devices clean and all that sort of thing.###um,###speakera35.###right.###speakerb36.","###what do you think 0 we can do *t*-1?###speakera37.###uh-huh,###you think, 0 it's more, more to society.###well i guess 0 i kind of agree there.###i, uh,###on an individual basis there isn't a lot 0 we can do *t*-1 about a lot of things###but if we are concerned about it then we certainly can, uh, force, uh, government, uh, that we elect *t*-1 to deal more seriously with it.###speakerb38.###yeah."
"644","9175:4","what do you think 0 we can do *t*-1?",0.456666666666667,0.351048848620312,"what do you think 0 we can do *t*-1?","###speakera33.###uh, what do you think 0 individuals could do *t*-1, or society could do *t*-1 * to alleviate this problem.###speakerb34.###uh, i don't, uh, i don't know whether we could do a whole lot as individuals.###uh, maybe just take good care of our cars, and make * sure 0 we keep our pollution devices clean and all that sort of thing.###um,###speakera35.###right.###speakerb36.###apart from that, i, i don't know what we can do *t*-1 as individuals.","###speakera37.###uh-huh,###you think, 0 it's more, more to society.###well i guess 0 i kind of agree there.###i, uh,###on an individual basis there isn't a lot 0 we can do *t*-1 about a lot of things###but if we are concerned about it then we certainly can, uh, force, uh, government, uh, that we elect *t*-1 to deal more seriously with it.###speakerb38.###yeah.###speakera39."
"645","91802:41","what *t*-2's happening with these people",0.581428571428571,0.370412325665995,"i said,"" hey, wouldn't you like *-1 to know what *t*-2's happening with these people?""","###i haven't, talked to my brother in three years.""###speakera90.###speakerb91.###i said,"" well, how's your brother doing *t*-1?""###"" i don't know.""###uh, you know, my son keeps in touch with him, i think 0 *t*-1,###but i don't.###speakera92.###right.###speakerb93.","###"" yeah,###but i'm, you know,###it's too much trouble.""###so i got busy, got together, and put a reunion together for his family. and succeeded in * getting all of his brothers and sisters and all of their offspring but one to our place down at lake tawakoni.###speakera94.###wow.###you're just, uh,###speakerb95.###speakera96.###oh, that's incredible."
"646","91886:4","where have you all been *t*-1 on vacation recently?",0.385294117647059,0.456277295718552,"where have you all been *t*-1 on vacation recently?","###uh-huh.###well, see, we manage, those people who *t*-1 are at that core group manage *-2 to keep, keep the vigor alive.###they'll send out news bulletins.###two or three times a year you'll get a news bull-,###hey, * guess who *t*-1 got, you know, elected *-2 to the legislature,###or * guess who our local sheriff,###speakerb1.###okay.###speakera2.###okay,","###speakerb3.###recently,###my most recent trip was last year,###and that was detroit.###speakera4.###detroit?###speakerb5.###yeah.###speakera6.###is that a nice vacation spot?"
"647","92049:90","what they mean *t*-1",0.2464,0.417251722584821,"i mean, there there's a little bit, because there's some of those english words that you just don't exactly know what they mean *t*-1 *t*-2,","###i was a, student there and spent, um, a semester *-1 studying abroad in london.###speakerb67.###uh-huh.###speakera68.###speakerb69.###uh-huh.###speakera70.###and that was a great time, because it's so, that's such a neat place###and it's, there's not a language barrier###so you don't,","###and a lot of people have trouble *-1 wrestling with their accents,###but it's, it was really fun.### i, i, i really enjoyed that.###i'm probably going back there *-1 to work, for a year.###speakerb71.###uh-huh.###speakera72.###speakerb73.###well, i had a friend that, uh, *t*-1 visited england not, well, i think 0 it's been *ich*-2 probably two years now,###but that's her next goal, and she can do it, is * go back to england,"
"648","92277:16","what *t*-1's going *-2 to ha-",0.290967741935484,0.428589584868863,"i don't know what *t*-1's going *-2 to ha-,","###oh.###speakerb14.###those are the two 0 i like *t*-1 the best.###speakera15.###oh, two 0 they're going *-1 to change *t*-2.###well, one they're taking *t*-1, off.###speakerb16.###i know.###it's going *-1 to be history, i know 0 *t*-2.###speakera17.","###yeah,###we like l a law.###speakerb18.###uh-huh.###speakera19.###we don't watch thirty something,###but that's kind of young for us.###my husband and i are grandparents.###speakerb20.###oh, well. well..."
"649","92856:38","how, how you instill in people the necessity for * doing just a little bit extra * to, to make this whole thing work. i mean, * the extra like washing out bottles and jars, or the extra of actually, uh, * making * sure that, uh, you take stuff over to, you know *t*-1",0.28875,0.398609676140762,"i, i wonder how, how you instill in people the necessity for * doing just a little bit extra * to, to make this whole thing work. i mean, * the extra like washing out bottles and jars, or the extra of actually, uh, * making * sure that, uh, you take stuff over to, you know *t*-1,","###that's right.###speakerb106.###and pretty soon they're, they're figuring out 0 that's not such a bad way 0 * to go *t*-1.###but,###speakera107.###that's true,###yeah.###speakerb108.###speakera109.###well, i don't know, you know.","###some people are compl-, now are complaining because the stuff isn't picked *-1 up at the curbside, you know,###speakerb110.###speakera111.###and i think golly moses, you just do your part.###you know, people are not,### you, you, you can't be waited *-1 on all your life and expect things to always ha-, work ou-, out.###speakerb112.###right.###well, see, this, this is what *t*-1 concerns me.###you,"
"650","93786:5","what else did i serve *t*-1 with that.",0.298333333333333,0.401881603870359,"what else did i serve *t*-1 with that.","###speakera7.###well, that sounds good.###speakerb8.###it's good.###speakera9.###that sounds good.###speakerb10.###and, then, uh, uh, tossed salad and, and, um,###oh, my goodness, diane, * get down from there.###and, uh, * let's see,","###speakera11.###bread, do you have bread 0 *t*-1 to go with it?###speakerb12.###corn,###yeah,###i made french bread with that one too.###speakera13.###gosh.###speakerb14.###i have a recipe that *t*-1's pretty good for that."
