<<<<<<< HEAD
"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext","domain_size_question","domain_type_question","domain_granularity_question","domain_size_context","domain_type_context","domain_granularity_context"
"1199","52890:42","what i would love *t*-1",0.482758620689655,0.415682713408437,"oh, well, actually, i would, you know what i would love *t*-1?","###speakerb48.###do you have a boat?###speakera49.###no.###speakerb50.###no?###speakera51.###* want one bad.###do you?###speakerb52.","###i would absolutely love a sail boat.###speakera53.###oh.###speakerb54.###that doesn't go along with camping,###but, now that, that, that's what i would like, *-1 to have *t*-2.###speakera55.###yes.###speakerb56.###speakera57."
"1200","52941:23","what *t*-1's really funny",0.322758620689655,0.412621380857666,"but you know, you know what *t*-1's really funny?","###speakerb70.###i'm just sitting here list-, listening to your accent and thinking what a good time the computer is going *-1 to have *t*-2 with that.###speakera71.###really?###am i pretty texan?###speakerb72.###you're pretty texan.###speakera73.###speakerb74.###yes.","###um, i've had people tell me that i have a texas accent,### and, and i mean, there is just no way 0 i've not picked one up *t*-1.###speakera75.###no,### you don't, you don't sound like it to me.###speakerb76.###i've only lived here about six years.###speakera77.###oh, have you *?*?###speakerb78."
"1201","5313:9","well, why was c n n the only,",0.183333333333333,0.267603745687317,"well, why was c n n the only,","###uh-huh.###speakerb4.###and, uh, for me that's mostly newspaper and radio,###i almost never watch television, as a matter of course###so, i don't get news from television,###except during the war, i watched a lot of c n n because it was so good.###speakera5.###uh-huh.###speakerb6.###speakera7.","###of course i think, 0 saddam hussein only allowed c n n to broadcast it,###is that not true?###speakerb8.###um.###speakera9.###it *exp*-1 was unusual * not to have the different sources, you know, of news coverage.###speakerb10.###yeah.###um, i don't know.###i guess, uh, 0 i don't even know why i watched c n n *t*-1."
"1202","5323:36","why i watched c n n *t*-1",0.197666666666667,0.285858457057447,"i guess, uh, 0 i don't even know why i watched c n n *t*-1.","###well, why was c n n the only,###of course i think, 0 saddam hussein only allowed c n n to broadcast it,###is that not true?###speakerb8.###um.###speakera9.###it *exp*-1 was unusual * not to have the different sources, you know, of news coverage.###speakerb10.###yeah.###um, i don't know.","###i guess, 0 i just wanted more news.###it's one of the few times 0 i wanted more news than.###speakera11.###yeah,###well, i know 0 even if you watched a b c, n b c or the other,###i mean, what's the other one *t*-1, uh,###c b s.###speakerb12.###c b s.###speakera13."
"1203","5329:14","i mean, what's the other one *t*-1, uh,",0.113,0.276559691853124,"i mean, what's the other one *t*-1, uh,","###it *exp*-1 was unusual * not to have the different sources, you know, of news coverage.###speakerb10.###yeah.###um, i don't know.###i guess, uh, 0 i don't even know why i watched c n n *t*-1.###i guess, 0 i just wanted more news.###it's one of the few times 0 i wanted more news than.###speakera11.###yeah,###well, i know 0 even if you watched a b c, n b c or the other,","###c b s.###speakerb12.###c b s.###speakera13.###they all were, were tapped *-1 into c n n.###speakerb14.###were they *?*?###speakera15.###uh-uh.###speakerb16."
"1204","53408:43","what *t*-1's going on",0.136,0.227180620834522,"you know, i'll look over my husband's shoulder and see what *t*-1's going on.","###oh yeah.###speakera7.###i only get the newspaper on the weekends###so,###speakerb8.###oh, uh-huh.###oh, i don't even have, ge-, time 0 *-1 to read the newspaper except in *-2 passing *t*-3,###speakera9.###uh-huh.###speakerb10.","###speakera11.### i, i guess 0 occasionally i'll hear someone at work say something though.###speakerb12.###but, uh,###speakera13.###speakerb14.###yeah.###we have, uh, a news thing on the computer that, uh, that i'll, i'll try *-1 to look at *t*-2 every day.###speakera15.###uh-huh."
"1205","53446:53","who *t*-2's going *-3 to get the best headlines",0.108846153846154,0.240072104553227,"and sometimes i think 0 it *exp*-4 too much * trying *-1 to figure out who *t*-2's going *-3 to get the best headlines. and that they'll run a topic into the ground.","###and i, i guess 0 when you're in a big metropolitan area like this *t*-1,###there's, i guess, a lot of pressure *ich*-1 in that business * to, borderline at that.###speakerb24.###yeah.###speakera25.###speakerb26.###well, you know, there's a lot of competition in the media.###speakera27.###uh-huh.###speakerb28.","###speakera29.###yeah.###speakerb30.###and, uh. you know, they try *-1 to play public's opinion. which i think 0 *t*-2 is awful, because it usually works.###speakera31.###uh-huh,###true.###i'll bet 0 that was the case of the, the war in the middle east.###speakerb32.###yes,"
"1206","53460:35","what *t*-2 happens",0.217241379310345,0.358268619810453,"so, it *exp*-1 will be interesting * to see what *t*-2 happens.","###and, uh. you know, they try *-1 to play public's opinion. which i think 0 *t*-2 is awful, because it usually works.###speakera31.###uh-huh,###true.###i'll bet 0 that was the case of the, the war in the middle east.###speakerb32.###yes,###uh-huh.###that,###uh, l-, lots of new, uh, newsmen were created *-1 during that","###speakera33.###uh-huh,###true.###* trying *-1 to think what else *t*-2 is,. is current.###speakerb34.###speakera35.###speakerb36.###right.###speakera37.###speakerb38."
"1207","53464:22","what else *t*-2 is,. is current",0.520384615384615,0.41996648217905,"* trying *-1 to think what else *t*-2 is,. is current.","###i'll bet 0 that was the case of the, the war in the middle east.###speakerb32.###yes,###uh-huh.###that,###uh, l-, lots of new, uh, newsmen were created *-1 during that###so, it *exp*-1 will be interesting * to see what *t*-2 happens.###speakera33.###uh-huh,###true.","###speakerb34.###speakera35.###speakerb36.###right.###speakera37.###speakerb38.###uh, uh,###speakera39.###well, um, i don't know what *-1 to say *t*-2.###speakerb40."
"1208","53473:26","what *-1 to say *t*-2",0.34375,0.421475797438106,"well, um, i don't know what *-1 to say *t*-2.","###true.###* trying *-1 to think what else *t*-2 is,. is current.###speakerb34.###speakera35.###speakerb36.###right.###speakera37.###speakerb38.###uh, uh,###speakera39.","###speakerb40.###speakera41.###uh, that's a bad one,###they, uh,###* looks like we're going *-1 to have an income tax in texas,###speakerb42.###yeah,###i hate *-1 to see that,###but it's, uh, i-, that, you know, if what it's going *-1 to take *t*-2,###well, you know, we can deduct that from our income tax, our federal income tax."
"1209","53518:31","what *t*-2 happens",0.166785714285714,0.32874681884312,"it *exp*-1'll be interesting * to see what *t*-2 happens.","###but, you know, it's not the idea of your paying, uh, income tax.###speakera51.###uh-huh.###true.###speakerb52.###so,###speakera53.### i, i'm not sure 0 there's a positive solution for that.###speakerb54.###no.","###speakera55.###* trying *-1 to think what else *t*-2 is current.###speakerb56.### i, you know, i haven't seen the news in a couple of days.###so it, uh,###i'm a little behind on things.###speakera57.###well, the other thing 0 i can think of *t*-1 is, uh, what *t*-2 is still going on in iraq and the kurd refugees.###speakerb58.###yes,"
"1210","53520:22","what else *t*-2 is current",0.3572,0.444798830933715,"* trying *-1 to think what else *t*-2 is current.","###uh-huh.###true.###speakerb52.###so,###speakera53.### i, i'm not sure 0 there's a positive solution for that.###speakerb54.###no.###it *exp*-1'll be interesting * to see what *t*-2 happens.###speakera55.","###speakerb56.### i, you know, i haven't seen the news in a couple of days.###so it, uh,###i'm a little behind on things.###speakera57.###well, the other thing 0 i can think of *t*-1 is, uh, what *t*-2 is still going on in iraq and the kurd refugees.###speakerb58.###yes,### that's, that's sad.###speakera59."
"1211","53534:25","what i've would have done *t*-1 in the situation",0.195185185185185,0.324812021025776,"and, uh, i don't know what i've would have done *t*-1 in the situation.","###i'm a little behind on things.###speakera57.###well, the other thing 0 i can think of *t*-1 is, uh, what *t*-2 is still going on in iraq and the kurd refugees.###speakerb58.###yes,### that's, that's sad.###speakera59.###speakerb60.###yeah.### they, uh, yeah, they had *-1 to choose between the better of the two, two bad situations,","###speakera61.###uh-huh.###speakerb62.###speakera63.###yeah,###it begins *-1 to make you wonder why we didn't go ahead and go on in and, finish the job while we were in there *t*-2.###speakerb64.###yeah.###speakera65.###speakerb66."
"1212","53540:28","why we didn't go ahead and go on in and, finish the job while we were in there *t*-2",0.104827586206897,0.163108655495461,"it begins *-1 to make you wonder why we didn't go ahead and go on in and, finish the job while we were in there *t*-2.","###speakera59.###speakerb60.###yeah.### they, uh, yeah, they had *-1 to choose between the better of the two, two bad situations,###and, uh, i don't know what i've would have done *t*-1 in the situation.###speakera61.###uh-huh.###speakerb62.###speakera63.###yeah,","###speakerb64.###yeah.###speakera65.###speakerb66.###right.###but i understand why bush, you know, doesn't want *-1 to go in and, and uh, take sides *t*-2.###i mean, because that would definitely look like another korea,###speakera67.###uh-huh.###speakerb68."
"1213","53546:13","why bush, you know, doesn't want *-1 to go in and, and uh, take sides *t*-2",0.204642857142857,0.314730715502036,"but i understand why bush, you know, doesn't want *-1 to go in and, and uh, take sides *t*-2.","###uh-huh.###speakerb62.###speakera63.###yeah,###it begins *-1 to make you wonder why we didn't go ahead and go on in and, finish the job while we were in there *t*-2.###speakerb64.###yeah.###speakera65.###speakerb66.###right.","###i mean, because that would definitely look like another korea,###speakera67.###uh-huh.###speakerb68.###and he'd have all these people jumping down his back, even though i'd agree with it.###i think 0 he ought * to, should've gone in there and blew them away.###speakera69.###* seems *-1 to have helped him though, popularity wise.###speakerb70.###yeah, it, it, it did a lot."
"1214","5370:44","what, how do we know, you know, uh, if the news 0 we're getting *t*-2 is any good *t*-1",0.196111111111111,0.278253775174197,"and so it really made me question as to what, how do we know, you know, uh, if the news 0 we're getting *t*-2 is any good *t*-1.","###speakerb24.###uh-huh.###speakera25.###and i was watching on tv### they, they broadcast this terrible riot *ich*-2 supposedly that *t*-1 was going on in jerusalem,###so we got all fearful for our people,###* come *-1 to find out 0 they came back and said 0 they weren't even aware of it,###speakerb26.###right.###speakera27.","###so,###speakerb28.###yeah,###i guess, 0 the news just focuses on major events that *t*-1 probably, don't affect ninety-nine percent of the people who *t*-2 are right there when the news is being made *-3 *t*-4.###speakera29.###yeah.###speakerb30.###speakera31.###right,###right."
"1215","53707:44","what you're talking about *t*-1",0.141034482758621,0.275400290844154,"they do get bored, uh, really fast, if they already know what you're talking about *t*-1.","###you've got some kids that *t*-1'll pick up on it in the first three minutes 0 you're talking about it *t*-2,###and the re-, the other fifty-seven minutes 0 you've been talking about a subject *t*-1, you've bored them.###speakera7.###yeah,###yeah,### that's, that's very true.###um, i guess 0 i can relate to that, because i have two kids that *t*-1 are opposites like that.###uh, one picks up real quick###and the other one doesn't.###and you're right,","###what do you propose that they do *t*-1?### what, what is your suggestions *t*-1?###speakerb8.###the educators need *-1 to be a little bit more open minded as well as innovative in * dealing with, uh, the various students *-2 to get the maximum potential out of the person.###speakera9.###uh-huh.###out of each child.###speakerb10.###out of each child.###speakera11."
"1216","53708:4","what do you propose that they do *t*-1?",0.445,0.350180625660866,"what do you propose that they do *t*-1?","###and the re-, the other fifty-seven minutes 0 you've been talking about a subject *t*-1, you've bored them.###speakera7.###yeah,###yeah,### that's, that's very true.###um, i guess 0 i can relate to that, because i have two kids that *t*-1 are opposites like that.###uh, one picks up real quick###and the other one doesn't.###and you're right,###they do get bored, uh, really fast, if they already know what you're talking about *t*-1.","### what, what is your suggestions *t*-1?###speakerb8.###the educators need *-1 to be a little bit more open minded as well as innovative in * dealing with, uh, the various students *-2 to get the maximum potential out of the person.###speakera9.###uh-huh.###out of each child.###speakerb10.###out of each child.###speakera11.###each individual child."
"1217","53731:6","but why * not hit the points 0 the kid's really interested in *t*-1 *t*-2?",0.149411764705882,0.204770316093278,"but why * not hit the points 0 the kid's really interested in *t*-1 *t*-2?","###other kids are going *-1 to be really into math,###some are really going *-1 to be heavy into reading.###speakera13.###right.###speakerb14.###instead of * pushing the scales too far either direction, i mean it *exp*-1's great * to be well rounded and hav-, be exposed *-2 to all this stuff.###speakera15.###yeah.###that's,###speakerb16.","###because if he's interested, he's going *-1 to study it,###and he's going *-1 to learn it,###and he's going *-1 to remember it.###speakera17.###that's true.### the only, i think 0 the only thing that they would argue *t*-1 about that, is that, you know, every child needs *-2 to learn every subject.###i mean, that's, that might be the only thing.###but, i mean, i, i definitely agree with you.###uh,###speakerb18."
"1218","53763:14","i mean, what does this have *-1 to do *t*-2 with * getting, you know, a computer science degree or whatever, you know?",0.155263157894737,0.222619965687732,"i mean, what does this have *-1 to do *t*-2 with * getting, you know, a computer science degree or whatever, you know?","###speakera23.###yes,###i definitely agree.###there's no doubt about that.### i, uh, i, i mean, i can relate to that because i'm, i'm going to college right now,###and i feel like, i mean,###i'm taking this history class.###and, i mean, it's so boring,###and i just hate it.###and i think, why do they make us take this stuff *t*-1?","###speakerb24.### what, what type of history class is it *t*-1 that you're having *-2 to take *t*-3?###speakera25.###uh, american history.###we have *-1 to take, um, like this is like *rnr*-2 early seventeen hundreds through, i don't know, i think like mid eighteen hundreds.###and then we have *-1 to take another one that *t*-2's mid eighteen hundreds on up, to basically present.###speakerb26.###well, the early ones they could actually combine two, two, levels of it, the one from seventeen hundred til say, the end of the civil war.###speakera27.###yeah."
"1219","53816:9","well, how is that helping my child, you know *t*-1.",0.2515,0.354879890726574,"well, how is that helping my child, you know *t*-1.","###any way, this, this, um, school system thing,### i, i tell you,###i saw something on the news, oh, i don't know, maybe two weeks ago.###and they were talking about,###i don't know where you're from *t*-1,###but i'm from the dallas area.###and they were talking about the plano school system, that, they had one school that, uh, if the students did something wrong, i mean, whether it was behavioral or, uh, you know, they weren't learning properly or something. they took these students and put them basically in a closet. with no windows *t*-1.###they had, a, a table, or not a table, but a desk in this closet,###and they had *-1 to sit in there by themselves.###well, parents were getting really angry about this, because they said, why is my child being put *-1 in this closet *t*-2.","###and, uh, the, the thing, you know,###they said, well, we're giving them isolation time###and this helps them to think.###but a lot of kids,###i mean, if a child has, uh, claustrophobia, i mean, that's just going *-1 to terrify him, you know###and,###speakerb38.### if, if the isolation concept really works that good, why are our prisons overcrowded *t*-1?###speakera39.###uh, that's true."
"1220","53824:43","if, if the isolation concept really works that good, why are our prisons overcrowded *t*-1?",0.14,0.272735431113406,"if, if the isolation concept really works that good, why are our prisons overcrowded *t*-1?","###and they had *-1 to sit in there by themselves.###well, parents were getting really angry about this, because they said, why is my child being put *-1 in this closet *t*-2.###well, how is that helping my child, you know *t*-1.###and, uh, the, the thing, you know,###they said, well, we're giving them isolation time###and this helps them to think.###but a lot of kids,###i mean, if a child has, uh, claustrophobia, i mean, that's just going *-1 to terrify him, you know###and,###speakerb38.","###speakera39.###uh, that's true.###that's true.###but, no,###i mean, they were, uh, i mean,###i definitely agree with parents.###i think 0 that is a very wrong way 0 * to handle, uh, *-1 disciplining a child *t*-2.###* putting them in, i mean, they were, they were call-, they called them *ich*-1 their quiet rooms or their isolation rooms.###they didn't call them closets.###but they showed these rooms on, uh, you know, on the news"
"1221","53837:47","now what good does thi-, i mean, how is this helping *t*-1",0.296153846153846,0.382780113622188,"i said, now what good does thi-, i mean, how is this helping *t*-1?","###that's true.###but, no,###i mean, they were, uh, i mean,###i definitely agree with parents.###i think 0 that is a very wrong way 0 * to handle, uh, *-1 disciplining a child *t*-2.###* putting them in, i mean, they were, they were call-, they called them *ich*-1 their quiet rooms or their isolation rooms.###they didn't call them closets.###but they showed these rooms on, uh, you know, on the news###and, i mean, they looked like a closet *ich*-1 *ich*-2 to me. you know, with a desk in it, a real small.###but they said that one of the solutions 0 they came up with *t*-1 was *-2 to take the doors off of these isolation rooms.","###i mean, either way. you know, i, i definitely had *-1 to disagree with that.###i think 0 that is, that's not the way 0 * to handle a child, you know, discipline a child *t*-1 by * putting him in a closet.###speakerb40.### th-, the as a part of the revamping of the entire education system on that lev-, the public school system i want *-1 to see *t*-2 changed *-3 too.###when i was br-, brought up *t*-1, if you crossed the line and you broke a rule bad enough, you were going *-2 to get spanked *-3.###speakera41.###right.###speakerb42.###well, then the extreme came in,###and now we can no longer, spank them,"
"1222","54041:35","how * to knit *t*-1",0.170689655172414,0.27522628397223,"and, and i don't even know how * to knit *t*-1,","###speakerb38.###no.###not at all.###speakera39.###yeah.###i don't even know how * to knit *t*-1###and my mother used *-1 to knit, you know, all the time###speakerb40.###uh-huh.###speakera41.","###speakerb42.###speakera43.###i'm like, that's a lost art from this family.###speakerb44.###yeah.###speakera45.###so, um,###but, it's not a very good topic###it feels like, if, you know,###speakerb46."
"1223","5413:9","well, what newspapers, uh, do you read *t*-1 in dallas?",0.128823529411765,0.208113020764595,"well, what newspapers, uh, do you read *t*-1 in dallas?","###yeah.###speakera39.###so then, you wake up one morning###and you are in war with somebody###you don't even, even know about it.###speakerb40.###right.###speakera41.###so.###speakerb42.","###speakera43.###uh, we have the dallas times herald and the dallas morning news,###but i don't, i don't read newspapers.###speakerb44.###don't you?###speakera45.###huh-uh.###speakerb46.###how come?###speakera47."
"1224","54138:21","what we're going *-1 to do *t*-2 about it",0.341034482758621,0.413394872001388,"um, i don't know what we're going *-1 to do *t*-2 about it,","###bye-bye.###speakerb1.###well, this is a good subject, isn't it *?*?###speakera2.###yeah.###speakerb3.### it's, it's something that you can really talk about *t*-1.###speakera4.###yeah.###speakerb5.","### but, but it's certainly something that *t*-1 has a lot of things 0 * to talk about *t*-2.###speakera6.###uh-huh.###speakerb7.###um, you know, when they say the middle east *t*-1, it's such a big area###speakera8.###uh-huh.###speakerb9.###and there's so many different problems there.###uh, what do you want *-1 to concentrate on *t*-2."
"1225","54148:9","uh, what do you want *-1 to concentrate on *t*-2.",0.365714285714286,0.402295610517637,"uh, what do you want *-1 to concentrate on *t*-2.","###um, i don't know what we're going *-1 to do *t*-2 about it,### but, but it's certainly something that *t*-1 has a lot of things 0 * to talk about *t*-2.###speakera6.###uh-huh.###speakerb7.###um, you know, when they say the middle east *t*-1, it's such a big area###speakera8.###uh-huh.###speakerb9.###and there's so many different problems there.","###speakera10.###it doesn't matter to me.###speakerb11.###well, uh, i'll tell you something,###um, i, i have a sister-in-law from israel,###speakera12.###uh-huh.###speakerb13.### and, and they're really quite, uh, arrogant about it all.### they, they believe that they, they belong there"
"1226","54262:13","but, uh, what do you think *t*-3 about the mess that *t*-1's, 0 we've created *t*-2 in iraq?",0.171111111111111,0.331695978604237,"but, uh, what do you think *t*-3 about the mess that *t*-1's, 0 we've created *t*-2 in iraq?","###and we're just so protected.###but, it's, it's, over in the mid east, especially israel, it's just like israelis have a like a totalitarian system, when it comes to the palestinians *t*-1.###you know, the israelis can do anything 0 they want *t*-1###but when it comes to palestinians *t*-1, if they're out in the street at night, it's, it's really looked on as odd.###um, usually they're, they're bussed *-1 in to the, the, um, jewish neighborhoods, and the jewish cities###and then at night they're bussed *-1 out to the occupied territories.###speakera42.###huh.###speakerb43.###so they don't have that.","###speakera44.###i think 0 it's unfortunate, uh, as far as the kurds are concerned *-1,###it,###i thi-,###speakerb45.###it's just what do you do *t*-1 for them,###you want *-1 to do something for them,###but you don't want *-1 to get so directly involved that you're occupying the, the country.###speakera46.###yeah,"
"1227","54329:4","what do they say *t*-1,",0.262777777777778,0.366602935637865,"what do they say *t*-1,","###speakerb59.###and right,###what they were going *-1 to say *t*-2.###and the american people, when this first started *t*-1, they were even reluctant *-2 to let them do that.###speakera60.###yeah.###speakerb61.###so they were, they were playing it * very safe,###but, you know, it,### an ounce","###an ounce of hind sight is worth, whatever.###speakera62.###yeah.###speakerb63.### th-, they, i don't know, they, it, schwartz-, schwartzkopf knew what *t*-1 had *-2 to be done *-3###and it *exp*-1's too bad that he just didn't have the ability * just to do it, to you know, the, uh, the go ahead * to do it.###speakera64.###yeah.###speakerb65.###because he had the fu-,"
"1228","5433:12","i mean who would *t*-1 steal a newspaper?",0.635555555555556,0.43546084070884,"i mean who would *t*-1 steal a newspaper?","###speakera47.###uh-huh.###i find it *exp*-1 hard * to, uh, follow from one page to another.###it's just something 0 i have never developed, uh, an interest in *t*-1.###speakerb48.###huh.###speakera49.###and i live in kind of a bad area where if i have the paper delivered *-1 *t*-2 it's stolen *-3 before i can get out and get it.###speakerb50.###gosh that's, that sounds pretty bad to me.","###speakera51.###you would be surprised.###speakerb52.###huh?###speakera53.###they just come by and pick them up even if it's just for the tv, you know t-, uh, selections of the day.###speakerb54.###i see.###speakera55.###i don't know."
"1229","54334:100","what *t*-1 had *-2 to be done *-3",0.0362068965517241,0.0933279085920578,"th-, they, i don't know, they, it, schwartz-, schwartzkopf knew what *t*-1 had *-2 to be done *-3","###yeah.###speakerb61.###so they were, they were playing it * very safe,###but, you know, it,### an ounce###what do they say *t*-1,###an ounce of hind sight is worth, whatever.###speakera62.###yeah.###speakerb63.","###and it *exp*-1's too bad that he just didn't have the ability * just to do it, to you know, the, uh, the go ahead * to do it.###speakera64.###yeah.###speakerb65.###because he had the fu-,###he knew what *t*-1 was going *-2 to happen, more than any of us.###because i didn't realize that, um, it was going *-1 to make such a mess.###i mean i feel really sorry for these people,###these people are middle class people, just like us.###can you imagine if someone started *-1 bombing your neighborhood,"
"1230","54340:11","what *t*-1 was going *-2 to happen",0.142068965517241,0.265617599867942,"he knew what *t*-1 was going *-2 to happen, more than any of us.","###an ounce of hind sight is worth, whatever.###speakera62.###yeah.###speakerb63.### th-, they, i don't know, they, it, schwartz-, schwartzkopf knew what *t*-1 had *-2 to be done *-3###and it *exp*-1's too bad that he just didn't have the ability * just to do it, to you know, the, uh, the go ahead * to do it.###speakera64.###yeah.###speakerb65.###because he had the fu-,","###because i didn't realize that, um, it was going *-1 to make such a mess.###i mean i feel really sorry for these people,###these people are middle class people, just like us.###can you imagine if someone started *-1 bombing your neighborhood,###speakera66.###yeah.###speakerb67.###and you knew this,###these people are going *-1 to come###and if you were in your house they were going *-1 to take you and beat you."
"1231","54417:24","what i've seen *t*-2 lately",0.251,0.337979289306312,"i'm trying *-1 to think what i've seen *t*-2 lately.","###oh mumblex yeah,### i was, i###that part scared me.### that, that, um, the egyptians would pull out###and i just saw atomic bomb,###speakerb1.###do you want *-1 to start?###g-,###speakera2.###yeah,","###i me-, we-,###well we just finished *-1 watching, uh, teenage mutant ninja turtles on tape, you know.###speakerb3.###did you watch dances with wolves,###did you see the movie?###speakera4.###yeah,### we, we've seen that,###yeah.###speakerb5."
"1232","5449:4","who would *t*-1 steal a newspaper?",0.443333333333333,0.472141554047961,"who would *t*-1 steal a newspaper?","###they just come by and pick them up even if it's just for the tv, you know t-, uh, selections of the day.###speakerb54.###i see.###speakera55.###i don't know.###it just wouldn't be there whenever i tried it *t*-1.###speakerb56.###yeah.###speakera57.###so, you're right,","###but, they do.###speakerb58.###yeah.###speakera59.###what part of california are you from *t*-1?###speakerb60.###uh, from los angeles,###but i live in raleigh, north carolina, right now,###that's where i am speaking to you from *t*-1.###speakera61."
"1233","54495:19","well why don't we go *-1 see this now *t*-2",0.239230769230769,0.358172283427102,"and we're like well why don't we go *-1 see this now *t*-2,","###speakera24.###oh, i, i def-,###we saw part of the african queen on, on t v a couple of years ago,###speakerb25.###yeah,###that was good,###yeah.###speakera26.###and i've, i've alwa-, i've been wanting *-1 to see all of it###but we just, you know, we walk into the video store","###so.###speakerb27.###yeah,###yeah,###it's true.###speakera28.###but, um, i think-,###one of the movies 0 we saw *t*-1 recently, we saw, uh, misery.###speakerb29.###oh, i didn't see that one."
"1234","54662:4","who's your favorite actress or actor *t*-1?",0.0857894736842105,0.24407002158929,"who's your favorite actress or actor *t*-1?","###you see it for, uh, you know a couple of hours or an hour###and it really,###there's a lot in it when you look at the scenery and the cars, and all the different stuff like that *t*-1, you know.###speakera80.###oh, yeah,###oh.###speakerb81.###speakera82.###yeah.###speakerb83.","###speakera84.###um, * don't really know,###i like costner a lot###but, uh, i'm a big, i'm a big baseball fan###speakerb85.###uh-huh.###speakera86.###so, you know, after bull durham and field of dreams, you know,###speakerb87.###yeah."
"1235","55073:16","why it *exp*-2's so hard * to find, uh, a good quarterback these days *t*-1",0.224642857142857,0.304247488718534,"i don't know why it *exp*-2's so hard * to find, uh, a good quarterback these days *t*-1.","###speakerb26.###yeah.###speakera27.###it's funny, over the years.###speakerb28.###i guess 0 since staubach left, they haven't been able *-1 to, keep it going.###speakera29.### it's. it's been a rough tow, a rough road 0 * to hoe *t*-1 ever since he left.###speakerb30.###speakera31.","###speakerb32.###well, that, that says a lot for the, for his ability, though i think 0 *t*-1.###for staubach's, i mean.###speakera33.###well, yeah.###speakerb34.###speakera35.###you know, he was one of the few who *t*-1 come through in history that *t*-2 can really perform,###uh, we hope,###every team hopes 0 their current quarterback is going *-1 to pull them through."
"1236","55119:6","so who's *t*-1 going *-2 to beat them?",0.0758823529411765,0.197074187285189,"so who's *t*-1 going *-2 to beat them?","###speakerb42.###so, obviously though, do you think 0 they're going *-1 to do anything in the playoffs *-2 to make it to the super bowl this year###or who do you, who do you like *t*-1 to do that this year?###speakera43.###uh, no###i don't think 0 the cowboys have got a chance.###i think 0 they will probably win one or two more games than they did this year,###and they'll get close to it.###they'll probably get everybody's hopes up and blow it toward the end.###speakerb44.","###who are they going *-1 to blow it to *t*-2?###speakera45.###uh, that's a good question.###uh, i'm figuring either one either the eagles or possibly san francisco###i'm not real sure.###speakerb46.###boy, they'd some big changes, * speaking of them.###speakera47.###they did.###so, i don't know how these changes are going *-1 to help or hinder the team *t*-2,"
"1237","55459:18","how *-1 to get that soft *t*-2",0.533333333333333,0.447501364539113,"and i haven't figured how *-1 to get that soft *t*-2,","###i can't say that i really enjoy it.###i wish that i did enjoy it more,###but i do it because i have *-1 to *?* not because i want *-2 to *?*.###speakerb8.###i bought a stationary bike,###but i find that if i sit on that seat too long, it hurts.###speakera9.###yeah,###yeah.###speakerb10.","###and i tried even *-1 tying a pillow to it.###but two years ago, i joined, well, it's not quite two years, it's almost two years, i joined the cosmopolitan lady here in plano.###speakera11.###uh-huh.###speakerb12.###and i love it.###speakera13.###really?###speakerb14.###i just love it."
"1238","55501:37","what anything else is doing *t*-1",0.2584,0.377675786886054,"and no one is staring at anybody else or worrying about what anything else is doing *t*-1.","###speakerb24.###and i, my bathing suit's just one piece,###so there's no big deal all the way around,###but i don't have *-1 to be conscious of what i'm doing *t*-2 or how i'm doing it *t*-3.###speakera25.###uh-huh.###speakerb26.###and it's, uh, oh, it's just, i don't know, it's, it's a total free relaxation.###because, hey, you can do what you want *t*-1.###you're a female,","###speakera27.###that's what,###speakerb28.###and they've got such fantastic equipment in there.###speakera29.###really?### that's, that's great.###speakerb30.###oh, yeah.###speakera31."
"1239","5558:4","what time is it *t*-1 over th-,",0.0384210526315789,0.160286658413909,"what time is it *t*-1 over th-,","###because i've been, like, waiting, like, for about ten minutes *-1 to get connected *-2 to somebody.###speakerb10.###really?###speakera11.###yeah.###speakerb12.###phew.###man, i'm,###speakera13.###yeah.","### are you, are you in dallas?###speakerb14.###no,###no.###i'm in detroit.###or not detroit.###i'm in, uh, california.###speakera15.###are you *?*?###speakerb16."
"1240","55650:18","what i do *t*-1",0.207333333333333,0.328643327608532,"so i'm very limited what i do *t*-1.","###well, i'm sorry.###speakerb86.###that's okay.###speakera87.###uh, did you ever go to texins at all when you were working for t i *t*-1?###did you ever try that?###speakerb88.### i have a, i have a bad back,###speakera89.###speakerb90.","###speakera91.###oh, okay.###speakerb92.###it's like i can walk,###but if i walk for more than fifteen minutes it's going *-1 to bother me.###speakera93.###um.###speakerb94.###especially when you're on cement or anything that *t*-1's hard *t*-2,###it will bother me."
"1241","55821:35","what you feel 0 *t*-1 is best for you",0.154827586206897,0.279829293494332,"because you can buy a month's membership. and see what you feel 0 *t*-1 is best for you.","###speakerb146.###so you have a little, you know, little,###you can program the one at cosmopolitan lady so, to what your gear is *t*-1.###speakera147.###uh-huh.###speakerb148.###uh, i,###it would depend upon which one you want *t*-1.###i think 0 now that i've had the bicycle, i would go to the stepper.###but if i were you, i would go *-1 apply to either a health club or one of the others and use it for a while.","###speakera149.###oh, really?###speakerb150.###speakera151.###um.###speakerb152.###because it all depends, you know, for everyone their own what they want *-1 to do *t*-2.###because i jump on the bike here at home.###mine has its,###* see, the handle bars go up and down,"
